NAME,YMD,NDVI
渑池县,2016-06-13,0.4258087203154672
商水县,2016-06-13,0.3152592962143261
禹州市,2016-06-13,0.4401310896513798
偃师市,2016-06-13,0.42649559035294304
北关区,2016-06-13,0.2824042302116098
华龙区,2016-06-13,0.38937015163854294
武陟县,2016-06-13,0.30622117686936373
中原区,2016-06-13,0.4107660252027741
内乡县,2016-06-13,0.7096261846051156
山城区,2016-06-13,0.33376768780744
召陵区,2016-06-13,0.31213806147269235
汝南县,2016-06-13,0.32606245408909507
遂平县,2016-06-13,0.3575129384458035
叶县,2016-06-13,0.38533296927231625
唐河县,2016-06-13,0.4364690621315045
西华县,2016-06-13,0.3475781436287489
汤阴县,2016-06-13,0.27656609491183937
范县,2016-06-13,0.34514511469822196
吉利区,2016-06-13,0.4137031502072744
管城回族区,2016-06-13,0.4604537087439
涧西区,2016-06-13,0.4733625043646912
淮滨县,2016-06-13,0.3637366268423916
孟州市,2016-06-13,0.3648152270367858
宝丰县,2016-06-13,0.36886924178478525
上街区,2016-06-13,0.4206457480673033
山阳区,2016-06-13,0.24279990439381335
宜阳县,2016-06-13,0.4377157084456492
罗山县,2016-06-13,0.6681390184867044
解放区,2016-06-13,0.5853392445922198
驿城区,2016-06-13,0.3608384789388557
淇滨区,2016-06-13,0.3885868885548883
延津县,2016-06-13,0.29266829920032966
魏都区,2016-06-13,0.3773094943248985
原阳县,2016-06-13,0.3019676917380329
邓州市,2016-06-13,
卧龙区,2016-06-13,0.5283089344761821
睢县,2016-06-13,0.34472276685602204
龙安区,2016-06-13,0.28625273283712516
中站区,2016-06-13,0.5291968403420507
夏邑县,2016-06-13,0.3268978340860256
沁阳市,2016-06-13,0.3071188480470309
平桥区,2016-06-13,0.6282894532605688
光山县,2016-06-13,0.6949728272232624
泌阳县,2016-06-13,0.5142654100820836
修武县,2016-06-13,0.32039040613955244
西峡县,2016-06-13,0.5560571112835672
宛城区,2016-06-13,
殷都区,2016-06-13,0.2911231857874355
老城区,2016-06-13,0.4387236866120415
红旗区,2016-06-13,0.3295106986487304
扶沟县,2016-06-13,0.34722133621511864
社旗县,2016-06-13,0.30862423416449764
温县,2016-06-13,0.3105132631065187
太康县,2016-06-13,0.3423081899817064
正阳县,2016-06-13,0.3222395323094059
西工区,2016-06-13,0.46155754451240016
博爱县,2016-06-13,0.33181794510563056
柘城县,2016-06-13,0.3641086330893465
永城市,2016-06-13,0.29869494165994226
安阳县,2016-06-13,0.3620626271813727
湛河区,2016-06-13,0.3536450143063515
襄城县,2016-06-13,0.35740974512425705
义马市,2016-06-13,0.5244124078318293
长垣县,2016-06-13,0.29839860315419275
兰考县,2016-06-13,0.34277588834245687
镇平县,2016-06-13,
新密市,2016-06-13,0.538381365598881
开封市区,2016-06-13,0.3942869586803235
卫滨区,2016-06-13,0.29792977748278276
洛龙区,2016-06-13,0.4541664836983975
鄢陵县,2016-06-13,0.4731843328953192
卫东区,2016-06-13,0.5529541803099687
二七区,2016-06-13,0.611368576426526
获嘉县,2016-06-13,0.27071052283344493
南乐县,2016-06-13,0.26813240779469605
荥阳市,2016-06-13,0.45724743687119523
濮阳县,2016-06-13,0.2879017161932469
瀍河回族区,2016-06-13,0.4668441110226156
灵宝市,2016-06-13,0.5611868964315363
上蔡县,2016-06-13,0.3012548366776663
通许县,2016-06-13,0.38227013849657354
新安县,2016-06-13,0.49860888475274656
鹿邑县,2016-06-13,0.3576111137437396
中牟县,2016-06-13,0.4100615023343304
栾川县,2016-06-13,0.5261877815513409
沈丘县,2016-06-13,0.3329723751501205
郾城区,2016-06-13,0.3249902515943776
郏县,2016-06-13,0.42251018367772625
惠济区,2016-06-13,0.4691269809684036
宁陵县,2016-06-13,0.3972069555339232
陕县,2016-06-13,0.5340641318862078
伊川县,2016-06-13,0.40456126090707756
汝阳县,2016-06-13,0.45330733626143005
鲁山县,2016-06-13,0.5054946507056274
淅川县,2016-06-13,
长葛市,2016-06-13,0.3205316088948034
新郑市,2016-06-13,0.4212884310493511
川汇区,2016-06-13,0.38411317388736405
林州市,2016-06-13,0.44026275972337797
开封县,2016-06-13,0.3910979961067605
浚县,2016-06-13,0.2768179453931013
牧野区,2016-06-13,0.34594531258984373
许昌县,2016-06-13,0.3523700426835422
新蔡县,2016-06-13,0.3357702399292007
桐柏县,2016-06-13,0.6445304430713981
清丰县,2016-06-13,0.2963298702391991
临颍县,2016-06-13,0.38247219194900944
淇县,2016-06-13,0.3849820435428431
南召县,2016-06-13,0.629137754226998
新华区,2016-06-13,0.4502171064966244
舞阳县,2016-06-13,0.3265586810434762
新乡县,2016-06-13,0.2653949780439431
潢川县,2016-06-13,0.5582969779553526
滑县,2016-06-13,0.269752234196037
浉河区,2016-06-13,0.6341450516065553
卢氏县,2016-06-13,0.5909527553447456
梁园区,2016-06-13,0.366653765239337
民权县,2016-06-13,0.36617625349572047
新县,2016-06-13,0.5427925607668252
尉氏县,2016-06-13,0.40601669040545557
嵩县,2016-06-13,0.4970845831369187
湖滨区,2016-06-13,0.48522787188951383
方城县,2016-06-13,0.4989013653821194
淮阳县,2016-06-13,0.3987021940937209
济源市,2016-06-13,0.47056534390284993
平舆县,2016-06-13,0.31200460916448985
台前县,2016-06-13,0.3649892477518315
封丘县,2016-06-13,0.28491080647473277
源汇区,2016-06-13,0.30369454514745764
孟津县,2016-06-13,0.4292943720254348
金水区,2016-06-13,0.39647446675455666
睢阳区,2016-06-13,0.3457345870301779
固始县,2016-06-13,0.6262703149087471
商城县,2016-06-13,0.6985772099329903
登封市,2016-06-13,0.4931765550356839
巩义市,2016-06-13,0.5002473047836893
汝州市,2016-06-13,0.43072854305104474
内黄县,2016-06-13,0.3966087554630904
鹤山区,2016-06-13,0.4656141007659381
卫辉市,2016-06-13,0.3399377780265366
文峰区,2016-06-13,0.2659023996038101
石龙区,2016-06-13,0.4736975613773937
息县,2016-06-14,0.4237205225129007
郸城县,2016-06-14,0.34632605227142244
确山县,2016-06-14,0.5718713494855643
杞县,2016-06-14,0.4138399960182315
马村区,2016-06-14,0.3056915848650235
西平县,2016-06-14,0.34515617831846385
辉县市,2016-06-14,0.35829089269306263
舞钢市,2016-06-14,0.4183575657104293
新野县,2016-06-14,0.5626641550139951
洛宁县,2016-06-14,0.543674491826795
凤泉区,2016-06-14,0.34576195752932637
虞城县,2016-06-14,0.3705720663748727
项城市,2016-06-14,0.2775250311825775
渑池县,2016-06-14,0.42785147113239486
商水县,2016-06-14,0.3236329479661627
禹州市,2016-06-14,0.46127284188224055
偃师市,2016-06-14,0.3987869280162584
北关区,2016-06-14,0.28156825030000826
华龙区,2016-06-14,0.33587908773028174
武陟县,2016-06-14,0.282985621129517
中原区,2016-06-14,
内乡县,2016-06-14,0.5003882354891687
山城区,2016-06-14,0.3801870457879426
召陵区,2016-06-14,0.2727242092465373
汝南县,2016-06-14,0.33818144668825667
遂平县,2016-06-14,0.35601504544745255
叶县,2016-06-14,0.3062838515052389
唐河县,2016-06-14,0.4912023692361766
西华县,2016-06-14,0.32130391289597987
汤阴县,2016-06-14,0.2879315288861815
范县,2016-06-14,0.2752614663912394
吉利区,2016-06-14,0.41961042639855645
管城回族区,2016-06-14,
涧西区,2016-06-14,
淮滨县,2016-06-14,0.49056984989797836
孟州市,2016-06-14,0.4095305400585519
宝丰县,2016-06-14,0.3982007529846283
上街区,2016-06-14,
山阳区,2016-06-14,0.4920136064048977
宜阳县,2016-06-14,0.44818716577420925
罗山县,2016-06-14,0.6997058503407608
解放区,2016-06-14,0.5443237184940747
驿城区,2016-06-14,0.4291400730025877
淇滨区,2016-06-14,0.40969418391314555
延津县,2016-06-14,0.26474149034530753
魏都区,2016-06-14,
原阳县,2016-06-14,
邓州市,2016-06-14,0.4181715868872878
卧龙区,2016-06-14,0.5213584435303145
睢县,2016-06-14,0.3100561127558808
龙安区,2016-06-14,0.33505632789015233
中站区,2016-06-14,0.5596294836506662
夏邑县,2016-06-14,0.3256549304145996
沁阳市,2016-06-14,0.3245503696685905
平桥区,2016-06-14,0.6331713294493428
光山县,2016-06-14,0.750623306963947
泌阳县,2016-06-14,0.5443837181755471
修武县,2016-06-14,0.4021509451483192
西峡县,2016-06-14,0.5436151136767263
宛城区,2016-06-14,0.44261190468202743
殷都区,2016-06-14,0.3117764913026818
老城区,2016-06-14,0.41212662941787137
红旗区,2016-06-14,
扶沟县,2016-06-14,0.3554098024677307
社旗县,2016-06-14,0.4459698961291984
温县,2016-06-14,0.35541296943114375
太康县,2016-06-14,0.3191698019759941
正阳县,2016-06-14,0.32819174028221165
西工区,2016-06-14,0.4780931139296206
博爱县,2016-06-14,0.5053923570878638
柘城县,2016-06-14,0.3730220415931789
永城市,2016-06-14,0.3571511997380639
安阳县,2016-06-14,0.3486963545054757
湛河区,2016-06-14,
襄城县,2016-06-14,0.29418306817466655
义马市,2016-06-14,0.5059229662998783
长垣县,2016-06-14,
兰考县,2016-06-14,
镇平县,2016-06-14,0.46355732555515083
新密市,2016-06-14,
开封市区,2016-06-14,
卫滨区,2016-06-14,0.2568953866916426
洛龙区,2016-06-14,0.440256893352127
鄢陵县,2016-06-14,0.4175582844255922
卫东区,2016-06-14,0.45609117537648614
二七区,2016-06-14,0.520998565950936
获嘉县,2016-06-14,0.27980063224215335
南乐县,2016-06-14,0.24485317863027478
荥阳市,2016-06-14,
濮阳县,2016-06-14,0.2650145071416919
瀍河回族区,2016-06-14,
灵宝市,2016-06-14,0.5359375275608502
上蔡县,2016-06-14,0.3118762694147437
通许县,2016-06-14,0.36235992495880864
新安县,2016-06-14,0.4963003715015246
鹿邑县,2016-06-14,0.4438142759252417
中牟县,2016-06-14,
栾川县,2016-06-14,0.4597066025046266
沈丘县,2016-06-14,0.29719692809965037
郾城区,2016-06-14,0.3035163061018364
郏县,2016-06-14,0.4107222882060589
惠济区,2016-06-14,
宁陵县,2016-06-14,0.3943479123320117
陕县,2016-06-14,0.5379762026060911
伊川县,2016-06-14,0.42146832433916537
汝阳县,2016-06-14,0.49691843908652517
鲁山县,2016-06-14,0.32801433365067134
淅川县,2016-06-14,0.4420758229007521
长葛市,2016-06-14,
新郑市,2016-06-14,
川汇区,2016-06-14,0.39670849821463544
林州市,2016-06-14,0.4586996851949976
开封县,2016-06-14,0.37799783737758985
浚县,2016-06-14,0.2631825559761077
牧野区,2016-06-14,0.3351010998599168
许昌县,2016-06-14,0.36866758383097337
新蔡县,2016-06-14,0.34582417573482804
桐柏县,2016-06-14,0.6520569423561231
清丰县,2016-06-14,0.25998712733790336
临颍县,2016-06-14,0.3190964429880196
淇县,2016-06-14,0.400934550712538
南召县,2016-06-14,0.5896757738791581
新华区,2016-06-14,0.439255056440321
舞阳县,2016-06-14,
新乡县,2016-06-14,0.2505425830486027
潢川县,2016-06-14,0.7080104201935641
滑县,2016-06-14,0.2426183354283487
浉河区,2016-06-14,0.667052600110192
卢氏县,2016-06-14,0.5957711038197272
梁园区,2016-06-14,0.3510251974529271
民权县,2016-06-14,0.3734136845694462
新县,2016-06-14,0.7239101475934312
尉氏县,2016-06-14,0.3196851284538486
嵩县,2016-06-14,0.5475789964945388
湖滨区,2016-06-14,0.48054938385818224
方城县,2016-06-14,0.45758860521386735
淮阳县,2016-06-14,0.4114353892849375
济源市,2016-06-14,0.4874774967636785
平舆县,2016-06-14,0.30531541382474714
台前县,2016-06-14,0.24701778823674725
封丘县,2016-06-14,
源汇区,2016-06-14,0.34475888221210965
孟津县,2016-06-14,0.43733952640599777
金水区,2016-06-14,
睢阳区,2016-06-14,0.3351557365434841
固始县,2016-06-14,0.7706735580454566
商城县,2016-06-14,0.7558943774065988
登封市,2016-06-14,0.631019182600407
巩义市,2016-06-14,0.33325808298498827
汝州市,2016-06-14,0.4564662043136674
内黄县,2016-06-14,0.37249888921189045
鹤山区,2016-06-14,0.4908146770225101
卫辉市,2016-06-14,0.3446607304747381
文峰区,2016-06-14,0.29045782487393057
石龙区,2016-06-14,
息县,2016-06-15,
郸城县,2016-06-15,
确山县,2016-06-15,
杞县,2016-06-15,
马村区,2016-06-15,
西平县,2016-06-15,
辉县市,2016-06-15,
舞钢市,2016-06-15,
新野县,2016-06-15,
洛宁县,2016-06-15,0.5205498928414272
凤泉区,2016-06-15,
虞城县,2016-06-15,
项城市,2016-06-15,
渑池县,2016-06-15,
商水县,2016-06-15,
禹州市,2016-06-15,
偃师市,2016-06-15,
北关区,2016-06-15,
华龙区,2016-06-15,
武陟县,2016-06-15,
中原区,2016-06-15,
内乡县,2016-06-15,
山城区,2016-06-15,0.3363001787419976
召陵区,2016-06-15,
汝南县,2016-06-15,
遂平县,2016-06-15,
叶县,2016-06-15,
唐河县,2016-06-15,
西华县,2016-06-15,
汤阴县,2016-06-15,0.27209727514074245
范县,2016-06-15,
吉利区,2016-06-15,
管城回族区,2016-06-15,
涧西区,2016-06-15,
淮滨县,2016-06-15,
孟州市,2016-06-15,
宝丰县,2016-06-15,
上街区,2016-06-15,
山阳区,2016-06-15,
宜阳县,2016-06-15,
罗山县,2016-06-15,
解放区,2016-06-15,
驿城区,2016-06-15,
淇滨区,2016-06-15,
延津县,2016-06-15,
魏都区,2016-06-15,
原阳县,2016-06-15,
邓州市,2016-06-15,
卧龙区,2016-06-15,
睢县,2016-06-15,
龙安区,2016-06-15,0.2589866152952622
中站区,2016-06-15,
夏邑县,2016-06-15,
沁阳市,2016-06-15,
平桥区,2016-06-15,
光山县,2016-06-15,
泌阳县,2016-06-15,
修武县,2016-06-15,
西峡县,2016-06-15,
宛城区,2016-06-15,
殷都区,2016-06-15,
老城区,2016-06-15,
红旗区,2016-06-15,
扶沟县,2016-06-15,
社旗县,2016-06-15,
温县,2016-06-15,
太康县,2016-06-15,
正阳县,2016-06-15,
西工区,2016-06-15,
博爱县,2016-06-15,
柘城县,2016-06-15,
永城市,2016-06-15,
安阳县,2016-06-15,0.31313660498997464
湛河区,2016-06-15,
襄城县,2016-06-15,
义马市,2016-06-15,
长垣县,2016-06-15,
兰考县,2016-06-15,
镇平县,2016-06-15,
新密市,2016-06-15,
开封市区,2016-06-15,
卫滨区,2016-06-15,
洛龙区,2016-06-15,
鄢陵县,2016-06-15,
卫东区,2016-06-15,
二七区,2016-06-15,
获嘉县,2016-06-15,
南乐县,2016-06-15,0.2630501593463978
荥阳市,2016-06-15,
濮阳县,2016-06-15,
瀍河回族区,2016-06-15,
灵宝市,2016-06-15,
上蔡县,2016-06-15,
通许县,2016-06-15,
新安县,2016-06-15,
鹿邑县,2016-06-15,
中牟县,2016-06-15,
栾川县,2016-06-15,
沈丘县,2016-06-15,
郾城区,2016-06-15,
郏县,2016-06-15,
惠济区,2016-06-15,
宁陵县,2016-06-15,
陕县,2016-06-15,
伊川县,2016-06-15,
汝阳县,2016-06-15,
鲁山县,2016-06-15,
淅川县,2016-06-15,
长葛市,2016-06-15,
新郑市,2016-06-15,
川汇区,2016-06-15,
林州市,2016-06-15,0.42045508026760725
开封县,2016-06-15,
浚县,2016-06-15,
牧野区,2016-06-15,
许昌县,2016-06-15,
新蔡县,2016-06-15,
桐柏县,2016-06-15,
清丰县,2016-06-15,0.32861271474948345
临颍县,2016-06-15,
淇县,2016-06-15,
南召县,2016-06-15,
新华区,2016-06-15,
舞阳县,2016-06-15,
新乡县,2016-06-15,
潢川县,2016-06-15,
滑县,2016-06-15,
浉河区,2016-06-15,
卢氏县,2016-06-15,
梁园区,2016-06-15,
民权县,2016-06-15,
新县,2016-06-15,
尉氏县,2016-06-15,
嵩县,2016-06-15,
湖滨区,2016-06-15,
方城县,2016-06-15,
淮阳县,2016-06-15,
济源市,2016-06-15,
平舆县,2016-06-15,
台前县,2016-06-15,
封丘县,2016-06-15,
源汇区,2016-06-15,
孟津县,2016-06-15,
金水区,2016-06-15,
睢阳区,2016-06-15,
固始县,2016-06-15,
商城县,2016-06-15,
登封市,2016-06-15,
巩义市,2016-06-15,
汝州市,2016-06-15,
内黄县,2016-06-15,0.4021240633717916
鹤山区,2016-06-15,0.3675002322450438
卫辉市,2016-06-15,
文峰区,2016-06-15,0.2750389543446417
石龙区,2016-06-15,
息县,2016-06-16,0.42981547045263185
郸城县,2016-06-16,0.38693890919026797
确山县,2016-06-16,0.6337576175454719
杞县,2016-06-16,0.43425807310668196
马村区,2016-06-16,0.3173975630637984
西平县,2016-06-16,0.36283950472330706
辉县市,2016-06-16,0.35618538745464207
舞钢市,2016-06-16,0.5102143599232294
新野县,2016-06-16,0.5879989660520061
洛宁县,2016-06-16,0.5498343145212855
凤泉区,2016-06-16,0.3343357456719387
虞城县,2016-06-16,0.3917894090968144
项城市,2016-06-16,0.35904154551129885
渑池县,2016-06-16,0.44379980801648955
商水县,2016-06-16,0.36050861295179587
禹州市,2016-06-16,0.46848031801205886
偃师市,2016-06-16,0.43796508320204575
北关区,2016-06-16,0.3037221532408518
华龙区,2016-06-16,0.4203015910752573
武陟县,2016-06-16,0.31406649436274076
中原区,2016-06-16,0.4481027925676594
内乡县,2016-06-16,0.5356420452863385
山城区,2016-06-16,0.37544952426037337
召陵区,2016-06-16,0.3597991464959569
汝南县,2016-06-16,0.35255940581853706
遂平县,2016-06-16,0.4047489900370622
叶县,2016-06-16,0.43279746962662774
唐河县,2016-06-16,0.5142343655517027
西华县,2016-06-16,0.38609830515077126
汤阴县,2016-06-16,0.29872202387318086
范县,2016-06-16,0.37070910422372044
吉利区,2016-06-16,0.4190187734421871
管城回族区,2016-06-16,0.4982481623977205
涧西区,2016-06-16,0.493734123890287
淮滨县,2016-06-16,0.5487151834456105
孟州市,2016-06-16,0.37330006048456
宝丰县,2016-06-16,0.3957601451125604
上街区,2016-06-16,0.41131171022312724
山阳区,2016-06-16,0.3822229339631917
宜阳县,2016-06-16,0.4707032837714492
罗山县,2016-06-16,0.7304131761701422
解放区,2016-06-16,0.5600445005885383
驿城区,2016-06-16,0.4690224164260804
淇滨区,2016-06-16,0.40971371714460464
延津县,2016-06-16,0.33014941058535135
魏都区,2016-06-16,0.416870641767476
原阳县,2016-06-16,0.31266385263216706
邓州市,2016-06-16,0.4232065246368663
卧龙区,2016-06-16,0.5535258781901916
睢县,2016-06-16,0.3848539593283508
龙安区,2016-06-16,0.3225783524355676
中站区,2016-06-16,0.5522317414296549
夏邑县,2016-06-16,0.38664636605681685
沁阳市,2016-06-16,0.3148174258162496
平桥区,2016-06-16,0.6593357603548231
光山县,2016-06-16,0.761552783657557
泌阳县,2016-06-16,0.5910833980373621
修武县,2016-06-16,0.345334881825664
西峡县,2016-06-16,0.6155623008570882
宛城区,2016-06-16,0.46548919875840583
殷都区,2016-06-16,0.3266068406754677
老城区,2016-06-16,0.4478387045020543
红旗区,2016-06-16,0.3347153977319042
扶沟县,2016-06-16,0.39448067916535584
社旗县,2016-06-16,0.46898762603353306
温县,2016-06-16,0.3210566046022412
太康县,2016-06-16,0.3923221070091491
正阳县,2016-06-16,0.3285489239967783
西工区,2016-06-16,0.4773120964105269
博爱县,2016-06-16,0.35855238716519233
柘城县,2016-06-16,0.4075730953300764
永城市,2016-06-16,0.356549192687723
安阳县,2016-06-16,0.3508078762988008
湛河区,2016-06-16,0.3788617933210572
襄城县,2016-06-16,0.3814160531044462
义马市,2016-06-16,0.5348203206297681
长垣县,2016-06-16,0.33382810097313803
兰考县,2016-06-16,0.3789861575629192
镇平县,2016-06-16,0.4940420779024185
新密市,2016-06-16,0.5740243718551052
开封市区,2016-06-16,0.41705747721718883
卫滨区,2016-06-16,0.2600483163747278
洛龙区,2016-06-16,0.47026862110735873
鄢陵县,2016-06-16,0.5132702474141145
卫东区,2016-06-16,0.5889230742613446
二七区,2016-06-16,0.6240598389493989
获嘉县,2016-06-16,0.27645477123533113
南乐县,2016-06-16,0.2795432378786415
荥阳市,2016-06-16,0.4888690873139871
濮阳县,2016-06-16,0.3036454991923931
瀍河回族区,2016-06-16,0.45552971842828255
灵宝市,2016-06-16,0.5637347436758601
上蔡县,2016-06-16,0.3314268616487884
通许县,2016-06-16,0.4341168949587405
新安县,2016-06-16,0.5209082245326748
鹿邑县,2016-06-16,0.40756524174065795
中牟县,2016-06-16,0.44872798734206965
栾川县,2016-06-16,0.5545365464208413
沈丘县,2016-06-16,0.37148225167658017
郾城区,2016-06-16,0.3605461334244944
郏县,2016-06-16,0.44908875933063647
惠济区,2016-06-16,0.4898764988368704
宁陵县,2016-06-16,0.4470294318789434
陕县,2016-06-16,0.5525291445775168
伊川县,2016-06-16,0.4380571618687408
汝阳县,2016-06-16,0.4860003343517361
鲁山县,2016-06-16,0.5378211784631052
淅川县,2016-06-16,0.44353501486089103
长葛市,2016-06-16,0.35358487452584275
新郑市,2016-06-16,0.46431379821218427
川汇区,2016-06-16,0.43083668881034365
林州市,2016-06-16,0.4509744390535161
开封县,2016-06-16,0.45287795977608175
浚县,2016-06-16,0.2835234661343866
牧野区,2016-06-16,0.37462986065170084
许昌县,2016-06-16,0.3907916695768213
新蔡县,2016-06-16,0.37708416967893393
桐柏县,2016-06-16,0.6874943170943832
清丰县,2016-06-16,0.3108521490349268
临颍县,2016-06-16,0.4252036812050576
淇县,2016-06-16,0.3692126275911308
南召县,2016-06-16,0.6618936563741716
新华区,2016-06-16,0.4789610828028088
舞阳县,2016-06-16,0.35736396058864506
新乡县,2016-06-16,0.2780228343426943
潢川县,2016-06-16,0.7415133995446845
滑县,2016-06-16,0.2896691348629232
浉河区,2016-06-16,0.7075724383964196
卢氏县,2016-06-16,0.6075671027086097
梁园区,2016-06-16,0.4118701055039824
民权县,2016-06-16,0.41403947337822855
新县,2016-06-16,0.7102658632533663
尉氏县,2016-06-16,0.44046605314515147
嵩县,2016-06-16,0.536391084413646
湖滨区,2016-06-16,0.5033396799436368
方城县,2016-06-16,0.5313233263928335
淮阳县,2016-06-16,0.4523071411393496
济源市,2016-06-16,0.47862069212031544
平舆县,2016-06-16,0.35478339916591783
台前县,2016-06-16,0.3984028400342159
封丘县,2016-06-16,0.3129068369854702
源汇区,2016-06-16,0.3500825231407598
孟津县,2016-06-16,0.4413507089979784
金水区,2016-06-16,0.46189407073189037
睢阳区,2016-06-16,0.3844154528969813
固始县,2016-06-16,0.7770183246128328
商城县,2016-06-16,0.7732842142456632
登封市,2016-06-16,0.5399365575265535
巩义市,2016-06-16,0.51818153282484
汝州市,2016-06-16,0.4600667038742451
内黄县,2016-06-16,0.4185573423900304
鹤山区,2016-06-16,0.48953674708641437
卫辉市,2016-06-16,0.32807987214046386
文峰区,2016-06-16,0.2931440874392743
石龙区,2016-06-16,0.516250668987091
息县,2016-06-17,0.39615822769252357
郸城县,2016-06-17,0.34218257189359935
确山县,2016-06-17,0.6001102190615992
杞县,2016-06-17,0.4078464621125376
马村区,2016-06-17,0.31522121180750123
西平县,2016-06-17,0.34439987334088373
辉县市,2016-06-17,0.3372140045354118
舞钢市,2016-06-17,0.4917497217046424
新野县,2016-06-17,0.586709174155319
洛宁县,2016-06-17,0.5664630359316172
凤泉区,2016-06-17,0.33087496915294706
虞城县,2016-06-17,0.3441675906788889
项城市,2016-06-17,0.32857219526415193
渑池县,2016-06-17,0.4615120707850698
商水县,2016-06-17,0.3308782666636243
禹州市,2016-06-17,0.46291309686878884
偃师市,2016-06-17,0.4408460025857624
北关区,2016-06-17,0.27309894885462926
华龙区,2016-06-17,0.35933433862168224
武陟县,2016-06-17,0.31730637254505006
中原区,2016-06-17,0.44006690727395575
内乡县,2016-06-17,0.5587987922942023
山城区,2016-06-17,
召陵区,2016-06-17,0.3404736149066316
汝南县,2016-06-17,0.3242756565939719
遂平县,2016-06-17,0.37640232846335153
叶县,2016-06-17,0.421973051572536
唐河县,2016-06-17,0.5094942183879364
西华县,2016-06-17,0.3652535666950272
汤阴县,2016-06-17,0.27846425419240955
范县,2016-06-17,0.30960450869039935
吉利区,2016-06-17,0.4306655099711862
管城回族区,2016-06-17,0.5117347453006572
涧西区,2016-06-17,0.5128402393679828
淮滨县,2016-06-17,0.4922536532550956
孟州市,2016-06-17,0.3808345574945197
宝丰县,2016-06-17,0.3973897740269892
上街区,2016-06-17,0.33611416026344676
山阳区,2016-06-17,0.36630145174546663
宜阳县,2016-06-17,0.48362305956691687
罗山县,2016-06-17,0.6947931140210685
解放区,2016-06-17,0.5442159796619213
驿城区,2016-06-17,0.4371063781252499
淇滨区,2016-06-17,0.2908174749429486
延津县,2016-06-17,0.3160978325981319
魏都区,2016-06-17,0.4116754736804026
原阳县,2016-06-17,0.3048210561273855
邓州市,2016-06-17,0.44089828854979046
卧龙区,2016-06-17,0.5646594806576195
睢县,2016-06-17,0.35933600851611563
龙安区,2016-06-17,
中站区,2016-06-17,0.5086042165939462
夏邑县,2016-06-17,0.33948508610111217
沁阳市,2016-06-17,0.3265604045022491
平桥区,2016-06-17,0.6343385053535684
光山县,2016-06-17,0.7126716492191963
泌阳县,2016-06-17,0.5719759004545582
修武县,2016-06-17,0.35969464409012764
西峡县,2016-06-17,0.6435451784118016
宛城区,2016-06-17,0.47004750573713444
殷都区,2016-06-17,
老城区,2016-06-17,0.4535104814923848
红旗区,2016-06-17,0.29863815565316376
扶沟县,2016-06-17,0.37963810665739894
社旗县,2016-06-17,0.46597780620699675
温县,2016-06-17,0.33019129314945955
太康县,2016-06-17,0.36197428909938256
正阳县,2016-06-17,0.2978405877130399
西工区,2016-06-17,0.48545230106701753
博爱县,2016-06-17,0.37692706209193394
柘城县,2016-06-17,0.36778808096461435
永城市,2016-06-17,0.3106354372608863
安阳县,2016-06-17,0.3090271109968388
湛河区,2016-06-17,0.3822581690065857
襄城县,2016-06-17,0.37265580587904124
义马市,2016-06-17,0.5505252991452718
长垣县,2016-06-17,0.29108979929099366
兰考县,2016-06-17,0.352345095006906
镇平县,2016-06-17,0.5132376515685573
新密市,2016-06-17,0.5700985475542405
开封市区,2016-06-17,0.38394281305149025
卫滨区,2016-06-17,0.2979275758990009
洛龙区,2016-06-17,0.47677890448013877
鄢陵县,2016-06-17,0.49288881359419295
卫东区,2016-06-17,0.5727453986572977
二七区,2016-06-17,0.6162372156214316
获嘉县,2016-06-17,0.2776957752781705
南乐县,2016-06-17,0.2505510368793229
荥阳市,2016-06-17,0.48728203457049984
濮阳县,2016-06-17,0.2761738967386413
瀍河回族区,2016-06-17,0.46967921306780663
灵宝市,2016-06-17,0.599334743974531
上蔡县,2016-06-17,0.30766023829107686
通许县,2016-06-17,0.4143638410179817
新安县,2016-06-17,0.532820002320255
鹿邑县,2016-06-17,0.36204242206600895
中牟县,2016-06-17,0.4389440888917634
栾川县,2016-06-17,0.583355538554123
沈丘县,2016-06-17,0.33438330586449044
郾城区,2016-06-17,0.3428279618462899
郏县,2016-06-17,0.450291652421462
惠济区,2016-06-17,0.4939556324642899
宁陵县,2016-06-17,0.410168096492295
陕县,2016-06-17,0.5575066782077276
伊川县,2016-06-17,0.44465577149235747
汝阳县,2016-06-17,0.4930486387122012
鲁山县,2016-06-17,0.5386412209125722
淅川县,2016-06-17,0.46631251361282294
长葛市,2016-06-17,0.34776777401342174
新郑市,2016-06-17,0.4579189345399324
川汇区,2016-06-17,0.394237598785331
林州市,2016-06-17,0.4359193994108167
开封县,2016-06-17,0.43048804106240335
浚县,2016-06-17,0.2628327146419461
牧野区,2016-06-17,0.36316414910273465
许昌县,2016-06-17,0.38028195326176456
新蔡县,2016-06-17,0.34059296038102654
桐柏县,2016-06-17,0.6662069272519178
清丰县,2016-06-17,0.2595616557332766
临颍县,2016-06-17,0.4148499403584484
淇县,2016-06-17,0.33581307756481765
南召县,2016-06-17,0.6678805388199125
新华区,2016-06-17,0.47224542260892544
舞阳县,2016-06-17,0.34598520063275356
新乡县,2016-06-17,0.2771053860710055
潢川县,2016-06-17,0.6884658063729998
滑县,2016-06-17,0.26526478283480526
浉河区,2016-06-17,0.6855448377676521
